timestamp,node_cpu_user_pct,node_cpu_sys_pct,node_cpu_iowait_pct,node_cpu_irq_pct,node_cpu_softirq_pct,node_cpu_idle_pct,node_mem_total_MB,node_mem_used_MB,node_mem_free_MB,node_mem_avail_MB,node_swap_used_MB,node_load1,node_load5,node_load15,node_intr_per_s,node_ctxt_per_s,node_softirq_NET_RX_per_s,node_softirq_NET_TX_per_s,node_softirq_TIMER_per_s,node_softirq_SCHED_per_s,node_softirq_TASKLET_per_s,node_softirq_RCU_per_s,node_net_rx_bytes_s,node_net_tx_bytes_s,node_net_rx_pkts_s,node_net_tx_pkts_s,node_net_rx_drop_total,node_net_tx_drop_total,node_temp_core_max_C,node_cpu_freq_max_hz,node_rapl_package_uj_delta,node_cpu0_pct,node_cpu1_pct,node_cpu2_pct,node_cpu3_pct,node_cpu4_pct,node_cpu5_pct,node_cpu6_pct,node_cpu7_pct,node_cpu8_pct,node_cpu9_pct,node_cpu10_pct,node_cpu11_pct,node_cpu12_pct,node_cpu13_pct,node_cpu14_pct,node_cpu15_pct,node_cpu16_pct,node_cpu17_pct,node_cpu18_pct,node_cpu19_pct,node_cpu20_pct,node_cpu21_pct,node_cpu22_pct,node_cpu23_pct,node_cpu24_pct,node_cpu25_pct,node_cpu26_pct,node_cpu27_pct,node_cpu28_pct,node_cpu29_pct,node_cpu30_pct,node_cpu31_pct,proc_pid,proc_name,proc_cpu_user_pct,proc_cpu_sys_pct,proc_cpu_total_pct,proc_utime_s_delta,proc_stime_s_delta,proc_rss_kB,proc_vsz_kB,proc_vmhwm_kB,proc_threads,proc_vol_ctxsw_s,proc_nonvol_ctxsw_s,proc_schedrun_ns,proc_schedwait_ns,proc_schedrun_count,proc_open_fds
2026-08-18T04:39:27,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.7,57978.2,62257.3,0.0,0.19,0.14,0.06,18699,33286,2236,0,77,717,212,198,1913,0,30,0,1944898,0,64.0,1291141,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.12,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:27,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.7,57978.2,62257.3,0.0,0.19,0.14,0.06,18699,33286,2236,0,77,717,212,198,1913,0,30,0,1944898,0,64.0,1291141,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.12,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,7.46,11.94,0.12,0.2,855584,1666612,855584,15,99.2,0.0,4027700367,816931,58523,-1
2026-08-18T04:39:30,0.13,0.19,0.0,0.0,0.0,99.68,64297.0,2036.4,57981.4,62260.6,0.0,0.17,0.14,0.06,18756,33453,2312,0,74,757,210,199,1077,0,17,0,1944899,0,65.0,2376153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:30,0.13,0.19,0.0,0.0,0.0,99.68,64297.0,2036.4,57981.4,62260.6,0.0,0.17,0.14,0.06,18756,33453,2312,0,74,757,210,199,1077,0,17,0,1944899,0,65.0,2376153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,7.09,11.57,0.12,0.19,855584,1666612,855584,15,99.3,0.0,4030064842,828070,58789,-1
2026-08-18T04:39:33,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2036.6,57981.2,62260.4,0.0,0.17,0.14,0.06,18318,33019,1922,0,88,720,169,189,3209,0,50,0,1944901,0,65.0,1928666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:33,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2036.6,57981.2,62260.4,0.0,0.17,0.14,0.06,18318,33019,1922,0,88,720,169,189,3209,0,50,0,1944901,0,65.0,1928666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,6.73,11.59,0.13,0.18,855584,1666612,855584,15,99.4,0.0,4032432098,837948,59055,-1
2026-08-18T04:39:35,0.14,0.11,0.0,0.0,0.01,99.74,64297.0,2037.2,57980.7,62259.8,0.0,0.16,0.13,0.05,18420,33117,2024,0,89,740,184,212,2008,102,28,1,1944902,0,65.0,1201765,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:35,0.14,0.11,0.0,0.0,0.01,99.74,64297.0,2037.2,57980.7,62259.8,0.0,0.16,0.13,0.05,18420,33117,2024,0,89,740,184,212,2008,102,28,1,1944902,0,65.0,1201765,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,6.73,11.59,0.13,0.18,855584,1666612,855584,15,99.4,0.0,4034777425,837948,59321,-1
2026-08-18T04:39:38,0.11,0.15,0.0,0.0,0.0,99.74,64297.0,2040.3,57977.6,62256.7,0.0,0.16,0.13,0.05,18020,32829,1624,0,90,721,121,204,1252,0,16,0,1944903,0,65.0,2328587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:38,0.11,0.15,0.0,0.0,0.0,99.74,64297.0,2040.3,57977.6,62256.7,0.0,0.16,0.13,0.05,18020,32829,1624,0,90,721,121,204,1252,0,16,0,1944903,0,65.0,2328587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.11,6.73,10.84,0.11,0.18,855584,1666612,855584,15,99.0,0.0,4040278767,837948,59586,-1
2026-08-18T04:39:41,0.11,0.2,0.0,0.0,0.0,99.7,64297.0,2036.7,57981.2,62260.3,0.0,0.22,0.15,0.06,18428,33147,2023,0,81,741,197,220,2007,0,27,0,1944905,0,64.0,2096838,0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:41,0.11,0.2,0.0,0.0,0.0,99.7,64297.0,2036.7,57981.2,62260.3,0.0,0.22,0.15,0.06,18428,33147,2023,0,81,741,197,220,2007,0,27,0,1944905,0,64.0,2096838,0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,176953,enb_ue50_lb.conf,2.62,9.34,11.96,0.07,0.25,855584,1666612,855584,15,98.7,0.0,4046020952,837948,59850,-1
2026-08-18T04:39:43,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.4,57980.5,62259.6,0.0,0.22,0.15,0.06,18776,33316,2356,0,83,755,223,200,1829,26,27,0,1944906,0,64.0,2310252,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.6,0.0,0.0,1.13,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:43,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.4,57980.5,62259.6,0.0,0.22,0.15,0.06,18776,33316,2356,0,83,755,223,200,1829,26,27,0,1944906,0,64.0,2310252,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.6,0.0,0.0,1.13,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.61,6.35,11.96,0.15,0.17,855584,1666612,855584,15,99.0,0.0,4051819889,850049,60115,-1
2026-08-18T04:39:46,0.11,0.14,0.0,0.0,0.02,99.73,64297.0,2039.2,57978.6,62257.8,0.0,0.21,0.15,0.06,18940,33529,2515,0,74,746,232,206,1617,0,21,0,1944907,0,65.0,1564602,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.51,0.0,0.77,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:46,0.11,0.14,0.0,0.0,0.02,99.73,64297.0,2039.2,57978.6,62257.8,0.0,0.21,0.15,0.06,18940,33529,2515,0,74,746,232,206,1617,0,21,0,1944907,0,65.0,1564602,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.51,0.0,0.77,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,8.22,12.7,0.12,0.22,855584,1666612,855584,15,99.0,0.0,4057587729,850049,60380,-1
2026-08-18T04:39:49,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2036.7,57981.1,62260.3,0.0,0.19,0.14,0.06,18883,33456,2473,0,74,731,224,198,1676,0,26,0,1944909,0,64.0,2152200,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.25,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:49,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2036.7,57981.1,62260.3,0.0,0.19,0.14,0.06,18883,33456,2473,0,74,731,224,198,1676,0,26,0,1944909,0,64.0,2152200,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.25,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,6.35,5.98,12.33,0.17,0.16,855584,1666612,855584,15,99.0,0.0,4063359421,850049,60645,-1
2026-08-18T04:39:51,0.12,0.14,0.0,0.0,0.01,99.73,64297.0,2037.4,57980.5,62259.6,0.0,0.19,0.14,0.06,18769,33333,2369,0,81,742,217,206,1085,0,17,0,1944910,0,65.0,2202247,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.87,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:51,0.12,0.14,0.0,0.0,0.01,99.73,64297.0,2037.4,57980.5,62259.6,0.0,0.19,0.14,0.06,18769,33333,2369,0,81,742,217,206,1085,0,17,0,1944910,0,65.0,2202247,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.87,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.11,8.22,12.33,0.11,0.22,855584,1666612,855584,15,99.0,0.0,4069148444,850049,60910,-1
2026-08-18T04:39:54,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.9,57979.9,62259.1,0.0,0.17,0.14,0.06,18686,33268,2252,0,82,763,204,198,1763,0,25,0,1944911,0,66.0,1240904,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.12,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.39,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:54,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.9,57979.9,62259.1,0.0,0.17,0.14,0.06,18686,33268,2252,0,82,763,204,198,1763,0,25,0,1944911,0,66.0,1240904,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.12,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.39,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,6.73,11.59,0.13,0.18,855584,1666612,855584,15,99.0,0.0,4074923206,850049,61175,-1
2026-08-18T04:39:57,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.1,57978.7,62257.9,0.0,0.17,0.14,0.06,18801,33356,2380,0,81,750,224,192,1932,0,30,0,1944912,0,65.0,2131139,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.87,1.13,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.11,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:57,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.1,57978.7,62257.9,0.0,0.17,0.14,0.06,18801,33356,2380,0,81,750,224,192,1932,0,30,0,1944912,0,65.0,2131139,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.87,1.13,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.11,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,176953,enb_ue50_lb.conf,3.74,8.59,12.33,0.1,0.23,855584,1666612,855584,15,99.0,0.0,4080694978,850049,61440,-1
2026-08-18T04:39:59,0.15,0.16,0.0,0.0,0.01,99.67,64297.0,2037.3,57980.6,62259.7,0.0,0.16,0.14,0.06,18914,33448,2508,0,72,746,243,198,1327,40,18,0,1944914,0,64.0,2200141,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,2.23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:39:59,0.15,0.16,0.0,0.0,0.01,99.67,64297.0,2037.3,57980.6,62259.7,0.0,0.16,0.14,0.06,18914,33448,2508,0,72,746,243,198,1327,40,18,0,1944914,0,64.0,2200141,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,2.23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.97,5.97,11.94,0.16,0.16,855584,1666612,855584,15,98.9,0.0,4086465578,850049,61705,-1
2026-08-18T04:40:02,0.14,0.15,0.0,0.0,0.0,99.71,64297.0,2037.9,57979.9,62259.1,0.0,0.16,0.14,0.06,18851,33370,2404,0,76,761,225,200,1747,0,27,0,1944915,0,64.0,1419413,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.5,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,5.75,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:40:02,0.14,0.15,0.0,0.0,0.0,99.71,64297.0,2037.9,57979.9,62259.1,0.0,0.16,0.14,0.06,18851,33370,2404,0,76,761,225,200,1747,0,27,0,1944915,0,64.0,1419413,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.5,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,5.75,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,7.47,12.33,0.13,0.2,855584,1666612,855584,15,98.7,0.0,4092297800,862193,61969,-1
2026-08-18T04:40:05,0.14,0.12,0.0,0.0,0.0,99.74,64297.0,2039.8,57978.1,62257.2,0.0,0.15,0.14,0.06,18968,33472,2520,0,77,763,237,197,1269,24,20,0,1944916,0,64.0,2383001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.75,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:40:05,0.14,0.12,0.0,0.0,0.0,99.74,64297.0,2039.8,57978.1,62257.2,0.0,0.15,0.14,0.06,18968,33472,2520,0,77,763,237,197,1269,24,20,0,1944916,0,64.0,2383001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.75,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.23,6.73,11.96,0.14,0.18,855584,1666612,855584,15,99.0,0.0,4098108265,862193,62234,-1
2026-08-18T04:40:07,0.12,0.15,0.0,0.0,0.0,99.73,64297.0,2037.5,57980.4,62259.5,0.0,0.15,0.14,0.06,18925,33444,2496,0,75,762,247,197,1537,0,24,0,1944918,0,64.0,2345798,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:40:07,0.12,0.15,0.0,0.0,0.0,99.73,64297.0,2037.5,57980.4,62259.5,0.0,0.15,0.14,0.06,18925,33444,2496,0,75,762,247,197,1537,0,24,0,1944918,0,64.0,2345798,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,7.85,12.33,0.12,0.21,855584,1666612,855584,15,99.4,0.0,4103883920,862193,62500,-1
2026-08-18T04:40:10,0.13,0.15,0.0,0.0,0.0,99.72,64297.0,2038.2,57979.7,62258.8,0.0,0.13,0.13,0.06,18774,33297,2317,0,75,743,223,203,1847,0,27,0,1944919,0,64.0,1775352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.74,0.0,0.37,0.0,0.0,0.0,5.36,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:40:10,0.13,0.15,0.0,0.0,0.0,99.72,64297.0,2038.2,57979.7,62258.8,0.0,0.13,0.13,0.06,18774,33297,2317,0,75,743,223,203,1847,0,27,0,1944919,0,64.0,1775352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.74,0.0,0.37,0.0,0.0,0.0,5.36,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.6,6.72,12.32,0.15,0.18,855584,1666612,855584,15,98.9,0.0,4109631910,862193,62765,-1
2026-08-18T04:40:13,0.12,0.18,0.0,0.0,0.0,99.71,64297.0,2038.2,57979.6,62258.8,0.0,0.13,0.13,0.06,18631,33218,2187,0,87,758,179,204,1174,0,17,0,1944920,0,64.0,2334649,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.37,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:40:13,0.12,0.18,0.0,0.0,0.0,99.71,64297.0,2038.2,57979.6,62258.8,0.0,0.13,0.13,0.06,18631,33218,2187,0,87,758,179,204,1174,0,17,0,1944920,0,64.0,2334649,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.37,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,3.73,7.84,11.57,0.1,0.21,855584,1666612,855584,15,98.9,0.0,4115385874,862193,63030,-1
2026-08-18T04:40:15,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.6,57978.2,62257.4,0.0,0.2,0.15,0.06,18797,33418,2367,0,75,756,205,199,1749,0,26,0,1944922,0,65.0,1677149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.87,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
2026-08-18T04:40:15,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.6,57978.2,62257.4,0.0,0.2,0.15,0.06,18797,33418,2367,0,75,756,205,199,1749,0,26,0,1944922,0,65.0,1677149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.87,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.22,7.09,12.31,0.14,0.19,855584,1666612,855584,15,98.9,0.0,4121159907,862193,63295,-1
